Tipo,Precio,Área,Habitaciones,Baños,Estrato,Ubicación
Casa,720000000,160,3,3,5,Los Portales - Nuevo Rey
Casa,340000000,75,4,1,5,El Ingenio
Casa,370000000,170,3,2,4,3 de Julio
Casa,415000000,89,3,2,5,Unicentro Cali
Casa,870000000,200,3,3,6,Santa Teresita
Casa,610000000,112,3,3,4,Lili
Casa,412000000,102,3,2,5,Prados del Limonar
Casa,1100000000,185,3,3,5,La Hacienda
Casa,1600000000,614,5,8,5,El Peñón
Casa,550000000,220,3,3,4,El Cedro
Casa,355000000,96,4,4,5,La Cascada
Casa,430000000,140,6,2,4,San Vicente
Casa,540000000,112,4,3,6,Parcelaciones Pance
Casa,235000000,72,3,2,4,Urbanización Colseguros
Casa,320000000,90,4,3,6,Arboledas
Casa,1150000000,227,4,5,5,Juanambú
Casa,590000000,240,3,4,5,Camino Real - Joaquín Borrero Sinisterra
Casa,1300000000,232,4,4,5,Las Quintas de Don Simón
Casa,790000000,160,6,6,5,Centenario
Casa,650000000,135,4,2,4,Ciudad Los Alamos
Casa,795000000,165,3,2,6,Cañaveral
Casa,2150000000,317,7,8,6,Cañaveral
Casa,650000000,160,4,4,5,El Ingenio
Casa,1480000000,237,4,5,5,Mayapan - Las Vegas
Casa,400000000,70,2,2,4,Barrio Eucarístico
Casa,395000000,80,3,2,4,Unidad Residencial El Coliseo
Casa,288000000,144,3,3,5,Urbanización San Joaquin
Casa,700000000,150,4,4,4,El Cedro
Casa,420000000,348,8,3,6,Tejares - Cristales
Casa,850000000,115,2,3,6,Menga
Casa,357893248,72,3,2,5,El Peñón
Casa,700000000,200,3,3,4,Urbanización Colseguros
Casa,1050000000,167,3,2,5,Urbanización La Flora
Casa,800000000,200,3,2,4,La Campiña
Casa,390000000,77,3,2,5,Cañaveralejo - Seguros Patria
Casa,600000000,200,5,4,5,Centenario
Casa,540000000,150,3,2,5,Versalles
Casa,1300000000,180,3,4,6,Santa Rita
Casa,1650000000,295,3,4,6,Arboledas
Casa,1700000000,288,5,4,5,Nueva Tequendama
Casa,700000000,127,3,3,6,Arboledas
Casa,225000000,72,4,1,4,Barrio Eucarístico
Casa,225000000,81,3,1,5,La Cascada
Casa,498000000,240,4,3,5,Santa Mónica
Casa,740000000,220,5,5,4,San Fernando Nuevo
Casa,340000000,90,3,2,6,Cañaveral
Casa,715000000,138,3,3,4,Vipasa
Casa,380000000,146,3,3,5,Cuarto de Legua - Guadalupe
Casa,409000000,144,3,3,4,Urbanización Colseguros
Casa,360000000,268,8,2,4,Champagñat
Casa,990000000,280,4,3,5,Sector Cañaveralejo Guadalupe
Casa,929000000,246,3,3,4,Bosques del Limonar
Casa,240000000,84,3,2,4,Primero de Mayo
Casa,850000000,147,3,3,5,Mayapan - Las Vegas
Casa,350000000,135,3,3,5,La Flora
Casa,331726020,75,3,2,4,Caney
Casa,750000000,179,4,4,5,El Peñón
Casa,320000000,114,5,3,4,Urbanización Colseguros
Casa,390000000,295,9,4,5,Prados del Norte
Casa,2600000000,387,3,3,6,Club Campestre
Casa,350000000,100,3,2,5,El Gran Limonar
Casa,285000000,75,3,2,5,Mayapan - Las Vegas
Casa,600000000,180,3,2,5,Nueva Tequendama
Casa,400000000,115,3,2,5,Urbanización San Joaquin
Casa,470000000,120,6,2,5,El Gran Limonar - Cataya
Casa,410000000,90,3,2,4,Urbanización La Merced
Casa,380000000,150,5,4,4,Ciudad 2000
Casa,620000000,158,3,3,5,Urbanización San Joaquin
Casa,360000000,70,3,2,5,Urbanización Tequendama
Casa,450000000,200,8,3,5,Urbanización Tequendama
Casa,2200000000,220,3,3,5,Prados del Norte
Casa,1050000000,190,5,3,5,Cuarto de Legua - Guadalupe
Casa,1950000000,650,4,7,5,El Gran Limonar
Casa,1700000000,290,4,4,4,Miraflores
Casa,1890000000,315,3,4,6,Santa Rita
Casa,850000000,260,6,4,5,Centenario
Casa,790000000,288,4,4,5,Los Portales - Nuevo Rey
Casa,1800000000,515,7,6,4,Chipichape
Casa,2400000000,900,5,3,5,Ciudadela Pasoancho
Casa,1300000000,253,4,4,5,Ciudad Capri
Casa,750000000,260,3,3,4,Pasoancho
Casa,380000000,90,3,4,5,Urbanización Tequendama
Casa,880000000,224,3,4,6,Santa Barbara
Casa,539000000,216,5,2,6,Urbanización Río Lili
Casa,1790000000,244,4,6,6,Altos de Santa Isabel - La Morelia
Casa,2000000000,870,4,4,5,Versalles
Casa,1800000000,507,4,6,6,Menga
Casa,670000000,120,3,3,4,Chipichape
Casa,1100000000,166,4,4,4,Los Cambulos
Casa,630000000,300,6,3,6,Normandía
Casa,2500000000,400,6,7,6,Arboledas
Casa,1980000000,249,3,4,5,El Lido
Casa,375000000,176,4,3,4,Champagñat
Casa,680000000,150,4,4,4,Urbanización Nueva Granada
Casa,1898000000,280,4,5,5,Cuarto de Legua - Guadalupe
Casa,1100000000,406,7,4,4,Colseguros Andes
Casa,600000000,149,4,4,4,San Vicente
Casa,999000000,200,3,3,4,Chipichape
Casa,345000000,270,9,7,4,San Vicente
Casa,1950000000,176,3,4,5,Prados del Norte
Casa,1590000000,217,3,5,6,Urbanización Ciudad Jardín
Casa,550000000,960,4,3,5,Ciudadela Pasoancho
Casa,1310000000,222,4,4,5,Cuarto de Legua - Guadalupe
Casa,1350000000,360,3,4,6,Santa Barbara
Casa,420000000,150,5,4,5,Camino Real - Los Fundadores
Casa,480000000,240,2,1,6,Parcelaciones Pance
Casa,2200000000,430,4,5,5,Ciudadela Pasoancho
Casa,470000000,600,4,2,6,Santa Barbara
Casa,700000000,473,4,3,5,Sector Cañaveralejo Guadalupe
Casa,600000000,269,8,4,6,Parcelaciones Pance
Casa,2360000000,606,7,8,5,Pampa Linda
Casa,610000000,160,3,2,4,San Vicente
Casa,500000000,200,4,4,5,Urbanización San Joaquin
Casa,420000000,100,2,1,5,El Ingenio
Casa,1550000000,235,3,4,5,Prados del Limonar
Casa,690000000,125,3,3,5,Prados del Limonar
Casa,430000000,120,3,3,6,Ciudad Campestre
Casa,2100000000,370,4,5,5,Santa Anita - La Selva
Casa,535000000,140,3,3,6,Arboledas
Casa,1800000000,280,3,6,4,Colseguros Andes
Casa,750000000,124,3,3,5,Mayapan - Las Vegas
Casa,1390000000,354,4,5,4,San Fernando Nuevo
Casa,1900000000,243,3,5,4,La Campiña
Casa,450000000,160,3,3,4,Colseguros Andes
Casa,359703556,77,2,2,5,El Gran Limonar - Cataya
Casa,450000000,244,4,5,6,Cañaveral
Casa,415000000,91,2,3,5,La Hacienda
Casa,1420000000,252,3,5,5,El Peñón
Casa,2500000000,280,4,5,5,Urbanización San Joaquin
Casa,430000000,215,4,2,5,La Hacienda
Casa,2500000000,350,4,5,4,Lili
Casa,400000000,94,4,2,5,Urbanización La Flora
Casa,850000000,300,4,4,5,Cañaveralejo - Seguros Patria
Casa,600000000,208,4,4,4,Lili
Casa,2300000000,491,4,6,6,Santa Rita
Casa,530000000,510,9,4,5,Juanambú
Casa,540000000,142,5,3,6,Arboledas
Casa,1450000000,200,3,3,6,Ciudad Campestre
Casa,370000000,70,2,2,6,Parcelaciones Pance
Casa,360000000,237,8,3,6,Altos de Santa Isabel - La Morelia
Casa,357378738,70,2,2,5,Juanambú
Casa,720000000,160,3,5,6,Tejares - Cristales
Casa,390000000,150,4,2,5,Santa Mónica
Casa,1400000000,430,5,6,4,Olímpico
Casa,900000000,150,2,2,4,Colseguros Andes
Casa,415000000,91,3,3,5,Urbanización Tequendama
Casa,1500000000,265,3,3,5,Prados del Limonar
Casa,2250000000,328,3,4,5,San Fernando Viejo
Casa,600000000,176,3,3,6,Ciudad Campestre
Casa,380000000,120,4,2,6,Parcelaciones Pance
Casa,750000000,210,4,2,6,Urbanización Ciudad Jardín
Casa,410000000,108,4,2,5,Prados del Limonar
Casa,300000000,80,2,1,4,Vipasa
Casa,500000000,280,5,5,5,La Cascada
Casa,400000000,133,3,3,4,3 de Julio
Casa,400000000,177,4,2,4,Urbanización Colseguros
Casa,550000000,310,4,1,5,Santa Anita - La Selva
Casa,2250000000,328,3,3,5,Los Portales - Nuevo Rey
Casa,1142000000,155,3,4,5,Prados del Limonar
Casa,2590000000,255,3,5,5,Cuarto de Legua - Guadalupe
Casa,660000000,200,3,2,5,Las Quintas de Don Simón
Casa,360000000,85,3,2,5,Urbanización La Flora
Casa,400000000,100,2,1,5,Urbanización San Joaquin
Casa,950000000,142,5,3,4,Los Cambulos
Casa,1050000000,274,3,5,5,Prados del Norte
Casa,800000000,175,4,3,6,Club Campestre
Casa,395000000,122,3,1,6,Parcelaciones Pance
Casa,1200000000,300,4,4,4,La Campiña
Casa,580000000,127,3,2,5,Nueva Tequendama
Casa,750000000,240,4,5,5,Cuarto de Legua - Guadalupe
Casa,1500000000,300,4,3,5,Camino Real - Joaquín Borrero Sinisterra
Casa,420000000,100,4,3,5,San Fernando Viejo
Casa,700000000,270,2,1,4,Lili
Casa,360000000,110,3,2,4,3 de Julio
Casa,398000000,190,4,3,5,Ciudadela Pasoancho
Casa,485000000,117,4,2,5,Nueva Tequendama
Casa,430000000,250,6,3,5,El Bosque
Casa,410000000,180,4,3,6,Santa Barbara
Casa,330000000,90,4,2,5,Prados del Limonar
Casa,340000000,70,2,2,6,Urbanización Río Lili
Casa,328658497,74,3,2,4,Chipichape
Casa,880000000,240,4,4,4,Olímpico
Casa,1600000000,420,4,4,4,Unidad Residencial Santiago de Cali
Casa,460000000,213,6,3,5,Camino Real - Joaquín Borrero Sinisterra
Casa,350000000,80,4,1,6,Cañaveral
Casa,450000000,120,5,2,5,Pampa Linda
Casa,380000000,100,3,1,5,San Fernando Viejo
Casa,550000000,230,2,1,5,Nueva Tequendama
Casa,490000000,169,3,4,6,Santa Rita
Casa,320000000,140,3,1,4,San Vicente
Casa,650000000,680,3,4,5,El Bosque
Casa,750000000,220,4,4,5,Versalles
Casa,990000000,227,4,4,5,Los Portales - Nuevo Rey
Casa,360000000,200,3,3,6,Santa Barbara
Casa,380000000,95,2,1,4,Ciudad 2000
Casa,361970474,76,3,2,6,Altos de Santa Isabel - La Morelia
Casa,979999999,200,8,8,4,Caney
Casa,1600000000,228,4,4,4,Villa del Sol
Casa,550000000,240,4,3,6,Tejares - Cristales
Casa,950000000,140,4,4,5,La Cascada
Casa,1400000000,243,4,4,5,Cuarto de Legua - Guadalupe
Casa,1350000000,410,6,5,5,Juanambú
Casa,750000000,127,3,3,4,Urbanización Militar
Casa,680000000,99,2,2,4,San Fernando Nuevo
Casa,1400000000,220,4,3,4,Caney
Casa,1100000000,168,3,3,6,Altos de Santa Isabel - La Morelia
Casa,740000000,137,3,4,5,Juanambú
Casa,460000000,138,4,4,5,Camino Real - Joaquín Borrero Sinisterra
Casa,640000000,148,4,3,6,Urbanización Ciudad Jardín
Casa,750000000,200,5,3,6,Urbanización Ciudad Jardín
Casa,600000000,300,5,3,5,Unicentro Cali
Casa,1200000000,280,6,5,4,Barrio Eucarístico
Casa,450000000,144,4,2,5,La Flora
Casa,850000000,137,3,4,5,Pampa Linda
Casa,800000000,200,3,2,4,Lili
Casa,351523162,70,3,2,5,Santa Anita - La Selva
Casa,550000000,122,3,3,5,La Cascada
Casa,380000000,135,4,2,4,Primero de Mayo
Casa,790000000,213,3,2,5,Cuarto de Legua - Guadalupe
Casa,365000000,126,4,3,4,El Cedro
Casa,1400000000,460,6,6,5,La Cascada
Casa,540000000,132,3,2,4,Urbanización Militar
Casa,750000000,137,3,4,4,Ciudad Los Alamos
Casa,900000000,200,3,3,5,Camino Real - Los Fundadores
Casa,860000000,148,3,3,5,Juanambú
Casa,478000000,150,5,2,5,El Ingenio
Casa,440000000,105,3,2,4,San Fernando Nuevo
Casa,850000000,220,4,5,4,Bosques del Limonar
Casa,460000000,114,3,3,5,Cuarto de Legua - Guadalupe
Casa,310000000,162,6,3,4,San Fernando Nuevo
Casa,380000000,186,4,2,6,Menga
Casa,1200000000,205,4,4,5,Cuarto de Legua - Guadalupe
Casa,343306383,70,3,1,4,Chipichape
Casa,380000000,120,5,3,4,Pasoancho
Casa,346321476,73,3,2,4,Urbanización Nueva Granada
Casa,339534824,72,4,2,4,Unidad Residencial Santiago de Cali
Casa,230000000,90,3,2,4,Los Cambulos
Casa,600000000,149,4,4,5,Sector Cañaveralejo Guadalupe
Casa,272300000,76,3,3,4,Urbanización Colseguros
Casa,680000000,210,3,1,5,Prados del Norte
Casa,405000000,142,4,3,5,Nueva Tequendama
Casa,496000000,123,3,3,5,Camino Real - Los Fundadores
Casa,407000000,80,3,2,5,El Ingenio
Casa,370000000,70,3,2,6,Tejares - Cristales
Casa,460000000,112,3,3,5,Versalles
Casa,870000000,264,3,3,4,Primero de Mayo
Casa,352188599,71,2,1,5,El Ingenio
Casa,930000000,145,3,3,4,Barrio Departamental
Casa,750000000,100,3,3,6,Club Campestre
Casa,380000000,72,3,1,5,Cuarto de Legua - Guadalupe
Casa,360000000,100,3,2,4,Granada
Casa,750000000,216,3,1,6,Menga
Casa,470000000,120,2,2,6,Normandía
Casa,1800000000,530,7,7,6,Urbanización Ciudad Jardín
Casa,500000000,240,4,5,5,Juanambú
Casa,350000000,140,3,2,5,Prados del Limonar
Casa,390000000,287,8,3,4,Bosques del Limonar
Casa,1000000000,160,4,4,5,El Peñón
Casa,350000000,90,4,3,4,Pasoancho
Casa,650000000,750,4,3,6,Urbanización Río Lili
Casa,1550000000,480,4,5,5,Juanambú
Casa,370000000,125,4,4,6,Santa Teresita
Casa,1449000000,261,3,3,5,Centenario
Casa,360000000,90,3,3,6,Urbanización Río Lili
Casa,1950000000,500,5,5,5,Cuarto de Legua - Guadalupe
Casa,1650000000,280,4,5,6,Santa Barbara
Casa,390000000,115,3,3,4,Urbanización Colseguros
Casa,875000000,450,4,4,5,Santa Mónica
Casa,520000000,150,4,4,5,San Fernando Viejo
Casa,1000000000,240,4,2,4,Barrio Departamental
Casa,650000000,147,4,3,6,Santa Teresita
Casa,380000000,150,5,4,5,Unicentro Cali
Casa,650000000,310,4,4,4,Barrio Departamental
Casa,360000000,90,4,3,5,El Gran Limonar
Casa,450000000,80,3,2,4,Colseguros Andes
Casa,370000000,90,7,3,4,Colseguros Andes
Casa,500000000,250,6,3,5,Urbanización San Joaquin
Casa,899990000,220,4,4,6,Altos de Santa Isabel - La Morelia
Casa,650000000,220,4,5,4,Villa del Sol
Casa,1300000000,600,5,5,5,La Hacienda
Casa,1400000000,700,3,4,6,Normandía
Casa,850000000,400,10,4,4,Urbanización La Merced
Casa,450000000,120,3,3,6,Altos de Santa Isabel - La Morelia
Casa,1380000000,550,4,4,4,Ciudad 2000
Casa,1200000000,260,4,4,5,Unicentro Cali
Casa,1150000000,400,6,5,4,El Cedro
Casa,750000000,215,5,4,5,Ciudad Capri
Casa,410000000,340,6,6,5,El Gran Limonar
Casa,1300000000,870,7,7,5,San Fernando Viejo
Casa,1200000000,700,4,4,5,El Gran Limonar - Cataya
Casa,560000000,128,3,3,6,Urbanización Ciudad Jardín
Casa,346000000,120,5,5,4,Barrio Eucarístico
Casa,440000000,105,3,3,5,El Bosque
Casa,550000000,253,4,4,4,Barrio Eucarístico
Casa,650000000,302,4,4,6,Club Campestre
Casa,390000000,123,4,3,5,Versalles
Casa,680000000,230,9,3,4,San Vicente
Casa,800000000,270,6,5,4,Urbanización Nueva Granada
Casa,338000000,90,4,3,6,Tejares - Cristales
Casa,353721981,70,3,3,5,Ciudadela Pasoancho
Casa,500000000,240,4,4,4,Bosques del Limonar
Casa,355000000,120,6,3,4,Bosques del Limonar
Casa,360000000,95,3,2,4,Urbanización La Merced
Casa,610000000,336,7,8,5,Ciudad Capri
Casa,1400000000,119,4,3,5,Nueva Tequendama
Casa,300000000,90,4,2,4,Bosques del Limonar
Casa,354500000,83,3,2,5,Los Portales - Nuevo Rey
Casa,420000000,230,4,2,5,Santa Mónica
Casa,1100000000,250,4,5,4,La Campiña
Casa,360000000,260,4,6,5,Juanambú
Casa,380000000,150,3,3,4,San Fernando Nuevo
Casa,1200000000,632,7,3,4,Barrio Departamental
Casa,440000000,210,4,3,5,Mayapan - Las Vegas
Casa,590000000,119,6,3,5,San Fernando Viejo
Casa,340000000,110,4,3,5,El Bosque
Casa,1500000000,230,3,4,4,Primero de Mayo
Casa,330000000,145,3,2,5,Nueva Tequendama
Casa,450000000,180,5,4,5,Cañaveralejo - Seguros Patria
Casa,280000000,83,2,1,4,Unidad Residencial Santiago de Cali
Casa,400000000,105,4,3,5,Urbanización San Joaquin
Casa,450000000,72,7,3,5,Ciudad Capri
Casa,2150000000,260,3,4,4,Urbanización Nueva Granada
Casa,410000000,95,3,3,5,Nueva Tequendama
Casa,699000000,225,3,3,4,Villa del Sol
Casa,880000000,150,4,3,6,Altos de Santa Isabel - La Morelia
Casa,340000000,127,4,3,4,Urbanización La Merced
Casa,2500000000,387,4,5,4,Urbanización Militar
Casa,330000000,108,3,2,4,El Refugio
Casa,385000000,190,5,5,5,El Bosque
Casa,350000000,90,4,3,6,Menga
Casa,879000000,186,4,4,5,El Ingenio
Casa,630000010,172,5,4,5,Ciudadela Pasoancho
Casa,1000000000,812,4,7,4,Urbanización La Merced
Casa,1550000000,384,4,6,4,Urbanización Militar
Casa,290000000,133,4,1,5,El Peñón
Casa,950000000,326,6,5,5,El Gran Limonar
Casa,370000000,95,3,3,5,Nueva Tequendama
Casa,900000000,221,4,2,5,Sector Cañaveralejo Guadalupe
Casa,369681677,72,2,2,6,Ciudad Campestre
Casa,365000000,90,4,3,6,Ciudad Campestre
Casa,450000000,128,3,3,5,Centenario
Casa,400000000,115,3,4,6,Club Campestre
Casa,450000000,210,3,3,5,El Bosque
Casa,430000000,126,3,3,5,El Lido
Casa,450000000,128,3,3,4,Barrio Eucarístico
Casa,220000000,200,8,4,6,Altos de Santa Isabel - La Morelia
Casa,720000000,105,4,4,6,Urbanización Ciudad Jardín
Casa,420000000,142,5,4,6,Tejares - Cristales
Casa,400000000,130,5,2,5,Cuarto de Legua - Guadalupe
Casa,950000010,186,9,7,5,Nueva Tequendama
Casa,750000000,350,5,5,4,Chipichape
Casa,1095000000,220,3,3,4,Lili
Casa,370000000,98,3,3,4,Ciudad 2000
Casa,500000000,240,4,3,5,Cañaveralejo - Seguros Patria
Casa,400000000,95,4,4,5,El Gran Limonar
Casa,720000000,138,3,3,6,Altos de Santa Isabel - La Morelia
Casa,1000000000,500,3,4,4,Chipichape
Casa,360000000,115,3,3,6,Tejares - Cristales
Casa,300000000,96,3,2,4,Barrio Eucarístico
Casa,350000000,140,3,3,5,La Cascada
Casa,710000000,270,4,4,5,La Cascada
Casa,460000000,186,4,4,5,Urbanización Tequendama
Casa,390000000,180,4,3,6,Parcelaciones Pance
Casa,380000000,86,3,3,4,Ciudad Los Alamos
Casa,658790440,132,3,3,5,Senderos de la Flora
Casa,800000000,217,5,3,5,Centenario
Casa,700000000,240,6,3,4,Barrio Departamental
Casa,1400000000,350,3,4,6,Tejares - Cristales
Casa,2500000000,315,3,5,5,Versalles
Casa,2000000000,350,4,6,6,Santa Rita
Casa,390000000,161,3,2,6,Santa Barbara
Casa,380000000,90,3,2,5,Cañaveralejo - Seguros Patria
Casa,400000000,140,4,3,5,Santa Anita - La Selva
Casa,361203708,74,2,2,6,Normandía
Casa,630000000,300,3,5,5,La Hacienda
Casa,1200000000,360,5,5,5,Camino Real - Los Fundadores
Casa,360000000,90,3,1,5,Versalles
Casa,240000000,120,3,2,6,Santa Barbara
Casa,370000000,100,4,4,5,Senderos de la Flora
Casa,355000000,160,4,3,4,Granada
Casa,890000000,290,4,3,4,Champagñat
Casa,338000000,110,4,2,5,Prados del Limonar
Casa,340872004,75,2,1,4,Barrio Departamental
Casa,268000000,81,2,2,5,Prados del Limonar
Casa,370000000,250,4,3,5,San Fernando Viejo
Casa,650000000,200,4,3,5,Urbanización La Flora
Casa,750000000,175,2,3,5,Unicentro Cali
Casa,380000000,89,4,3,5,Cañaveralejo - Seguros Patria
Casa,420000000,161,3,3,4,Ciudad 2000
Casa,285000000,74,2,1,4,Chipichape
Casa,850000001,147,3,3,6,Urbanización Río Lili
Casa,275000000,90,3,3,4,Granada
Casa,1180000000,280,4,5,5,Urbanización Tequendama
Casa,253000000,140,3,2,6,Parcelaciones Pance
Casa,320000000,105,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Casa,300000000,153,4,2,5,Mayapan - Las Vegas
Casa,365000000,71,3,2,6,Urbanización Río Lili
Casa,300000000,153,4,2,6,Altos de Santa Isabel - La Morelia
Casa,345290058,73,3,2,4,Pasoancho
Casa,500000000,138,4,3,4,Barrio Eucarístico
Casa,500000000,600,3,3,5,Pampa Linda
Casa,330000000,95,3,3,5,Sector Cañaveralejo Guadalupe
Casa,400000000,360,5,2,4,Santa Isabel
Casa,230000000,140,4,2,4,Vipasa
Casa,330000000,161,4,2,5,El Gran Limonar
Casa,940000000,220,5,4,5,San Fernando Viejo
Casa,370000000,95,3,3,4,Primero de Mayo
Casa,330000000,176,4,1,4,Miraflores
Casa,1233000000,189,4,3,5,Sector Cañaveralejo Guadalupe
Casa,360000000,120,5,2,4,Barrio Eucarístico
Casa,990000000,412,7,2,4,Santa Isabel
Casa,269500000,90,3,2,4,Santa Isabel
Casa,370000000,157,3,2,4,Bosques del Limonar
Casa,720000000,134,5,5,5,Versalles
Casa,500000000,110,4,2,4,Los Cambulos
Casa,370000000,95,3,2,6,Menga
Casa,585000000,114,3,4,5,El Bosque
Casa,700000000,185,5,3,6,Normandía
Casa,405000000,89,3,2,5,Centenario
Casa,395000000,112,3,3,6,Santa Teresita
Casa,357569693,71,2,1,5,Cuarto de Legua - Guadalupe
Casa,344880108,73,3,2,4,El Refugio
Casa,430000000,94,3,2,5,Santa Mónica
Casa,600000000,170,2,3,6,Altos de Santa Isabel - La Morelia
Casa,570000000,270,4,4,6,Cañaveral
Casa,430000000,250,4,3,4,Urbanización Militar
Casa,500000000,300,4,3,4,San Vicente
Casa,240000000,120,5,3,4,La Campiña
Casa,400000000,90,3,3,4,Chipichape
Casa,400000000,153,3,4,6,Arboledas
Casa,1200000000,304,4,5,5,Urbanización Tequendama
Casa,549000000,176,3,2,5,Santa Mónica
Casa,950000000,300,3,2,5,Las Quintas de Don Simón
Casa,280000000,78,3,2,4,Ciudad Los Alamos
Casa,1600000000,345,5,6,4,Bosques del Limonar
Casa,550000000,144,4,3,5,El Gran Limonar
Casa,345000000,85,3,1,5,Unicentro Cali
Casa,390000000,88,3,2,6,Urbanización Río Lili
Casa,235000000,70,3,2,6,Tejares - Cristales
Casa,419500000,125,3,2,4,Los Cambulos
Casa,350000000,108,4,2,5,Cañaveralejo - Seguros Patria
Casa,530000000,131,4,4,5,Camino Real - Los Fundadores
Casa,498000000,192,5,4,5,Cañaveralejo - Seguros Patria
Casa,390000000,230,10,6,6,Santa Barbara
Casa,300000000,92,3,2,5,Sector Cañaveralejo Guadalupe
Casa,450000000,144,3,4,4,San Vicente
Casa,354353142,70,6,4,5,Prados del Norte
Casa,600000000,200,4,4,6,Urbanización Río Lili
Casa,850000000,150,3,3,4,Caney
Casa,480000000,246,7,6,4,Urbanización Nueva Granada
Casa,700000000,140,3,3,4,Lili
Casa,850000000,400,8,5,4,Barrio Departamental
Casa,600000000,350,4,3,6,Menga
Casa,380000000,135,4,3,6,Ciudad Campestre
Casa,500000000,250,9,4,4,3 de Julio
Casa,420000000,156,6,2,6,Parcelaciones Pance
Casa,320000000,84,3,2,5,Las Quintas de Don Simón
Casa,550000000,310,4,3,6,Santa Barbara
Casa,550000000,171,4,3,5,Cuarto de Legua - Guadalupe
Casa,340000000,98,4,4,4,Urbanización Militar
Casa,1690000000,246,4,4,4,San Fernando Nuevo
Casa,710000000,158,3,3,5,Las Quintas de Don Simón
Casa,900000000,600,7,7,5,Centenario
Casa,580000000,200,4,3,5,El Lido
Casa,1300000000,450,6,7,4,Barrio Departamental
Casa,1180000000,145,4,3,4,Barrio Eucarístico
Casa,750000000,250,4,4,5,Santa Anita - La Selva
Casa,490000000,157,6,2,4,Urbanización Colseguros
Casa,800000000,280,4,3,4,Los Cambulos
Casa,690000000,280,5,5,6,Cañaveral
Casa,2250000000,850,4,9,4,El Refugio
Casa,830000000,380,12,7,4,Santa Isabel
Casa,650000000,650,3,2,4,Pasoancho
Casa,260000000,144,6,2,4,Barrio Eucarístico
Casa,400000000,82,4,2,5,Cuarto de Legua - Guadalupe
Casa,980000000,220,3,4,5,La Cascada
Casa,1400000000,400,6,5,4,Los Cambulos
Casa,1100000000,213,5,4,6,Cañaveral
Casa,380000000,247,5,3,5,El Peñón
Casa,600000000,220,5,4,4,Vipasa
Casa,1050000000,350,4,4,4,Unidad Residencial El Coliseo
Casa,980000000,900,5,5,5,Prados del Norte
Casa,1350000000,265,4,4,4,Champagñat
Casa,1800000000,300,3,4,4,Villa del Sol
Casa,600000000,250,6,3,5,San Fernando Viejo
Casa,600000000,550,8,4,5,Prados del Limonar
Casa,400000000,150,6,3,4,Chipichape
Casa,2200000000,345,5,6,4,El Cedro
Casa,450000000,200,6,4,6,Normandía
Casa,1149000000,600,4,6,5,El Ingenio
Casa,680000000,126,3,2,5,El Peñón
Casa,1100000000,163,3,3,4,Olímpico
Casa,850000000,340,11,8,4,Lili
Casa,750000000,260,5,5,4,Colseguros Andes
Casa,355000000,97,4,3,4,Lili
Casa,1799999999,500,5,6,6,Urbanización Ciudad Jardín
Casa,900000000,780,5,4,5,Pampa Linda
Casa,700000000,274,7,4,6,Santa Rita
Casa,1299999996,376,4,6,5,Senderos de la Flora
Casa,1200000000,230,3,4,6,Parcelaciones Pance
Casa,800000000,400,4,4,4,Urbanización La Merced
Casa,600000000,202,4,3,4,3 de Julio
Casa,1350000000,531,5,5,4,Ciudad 2000
Casa,1500000000,475,5,6,5,Urbanización San Joaquin
Casa,2500000000,655,4,6,6,Tejares - Cristales
Casa,1280000000,380,3,5,5,La Cascada
Casa,1650000000,255,4,3,4,Unidad Residencial El Coliseo
Casa,1850000000,485,6,5,6,Santa Rita
Casa,370000000,147,7,5,6,Altos de Santa Isabel - La Morelia
Casa,650000000,280,4,3,4,Caney
Casa,1800000000,350,3,3,6,Arboledas
Casa,1650000000,280,4,5,4,Chipichape
Casa,1350000000,322,5,6,5,La Cascada
Casa,1680000000,450,5,4,4,Ciudad Los Alamos
Casa,1850000000,250,3,3,5,Ciudad Capri
Casa,480000000,300,5,5,6,Santa Teresita
Casa,1800000000,211,3,4,5,Ciudad Capri
Casa,1600000000,350,4,3,4,Urbanización Militar
Casa,470000000,230,4,2,4,Unidad Residencial El Coliseo
Casa,470000000,240,3,3,4,Urbanización Colseguros
Casa,1000000000,220,4,2,4,Unidad Residencial Santiago de Cali
Casa,1750000000,410,3,4,5,Camino Real - Los Fundadores
Casa,1600000000,240,3,3,5,El Ingenio
Casa,1700000000,380,5,7,4,Santa Isabel
Casa,1450000000,250,3,5,5,Camino Real - Joaquín Borrero Sinisterra
Casa,1000000000,414,4,5,4,Urbanización Nueva Granada
Casa,435000000,120,4,5,4,Barrio Eucarístico
Casa,2200000000,400,3,3,5,Prados del Limonar
Casa,1250000000,600,10,8,5,La Flora
Casa,600000000,290,6,6,4,Santa Isabel
Casa,900000000,780,5,4,6,Club Campestre
Casa,2200000000,440,4,6,5,Urbanización San Joaquin
Casa,1250000000,450,6,7,5,Santa Anita - La Selva
Casa,1550000000,440,6,7,4,Unidad Residencial El Coliseo
Casa,2300000000,540,7,8,5,Urbanización San Joaquin
Casa,1700000000,470,7,5,5,Ciudad Capri
Casa,340000000,150,3,3,5,Nueva Tequendama
Casa,1150000000,157,4,4,4,El Cedro
Casa,570000000,161,3,7,4,San Vicente
Casa,280000000,224,4,1,4,Urbanización Militar
